Chromosome,Start,Stop,MurphyTiger,MurphyLion,MT1,ML2,ML1,FT3,FT2,FT1,SunDol
chrE3,31400000,31500000,0.0008699999999999999,0.012320000000000001,0.00255,0.0124,0.012440000000000001,0.00128,0.00185,0.00156,0.01243
chrE3,31500000,31600000,0.0005200000000000001,0.011470000000000001,0.00187,0.0111,0.01128,0.0008699999999999999,0.0022199999999999998,0.00173,0.01128
chrE3,31600000,31700000,0.00055,0.00997,0.001,0.00988,0.00963,0.00079,0.00232,0.0019100000000000002,0.009640000000000001
chrE3,31700000,31800000,0.00078,0.009290000000000001,0.0015400000000000001,0.00955,0.009470000000000001,0.00122,0.0015,0.00123,0.009470000000000001
chrE3,31800000,31900000,0.0011,0.01023,0.00218,0.009940000000000001,0.009770000000000001,0.0016,0.0023899999999999998,0.0018800000000000002,0.00974
chrE3,31900000,32000000,0.0008,0.0124,0.0028399999999999996,0.01241,0.01227,0.0021,0.00447,0.0037,0.01227
chrE3,32000000,32100000,0.00086,0.01294,0.00238,0.013000000000000001,0.01231,0.00227,0.0036299999999999995,0.0030800000000000003,0.01227
chrE3,32100000,32200000,0.0005,0.00984,0.0014199999999999998,0.009859999999999999,0.00895,0.00103,0.00233,0.00185,0.00895
chrE3,32200000,32300000,0.00135,0.00981,0.00197,0.0099,0.00923,0.00203,0.00237,0.0019,0.00924
chrE3,32300000,32400000,0.00064,0.00948,0.00143,0.00953,0.00923,0.00128,0.0018399999999999998,0.00155,0.00922
chrE3,32400000,32500000,0.0008,0.01127,0.00237,0.011359999999999999,0.01098,0.00141,0.0018399999999999998,0.0016300000000000002,0.01098
chrE3,32500000,32600000,0.00085,0.01211,0.00186,0.01231,0.01199,0.0016300000000000002,0.00323,0.0026899999999999997,0.01199
chrE3,32600000,32700000,0.0018899999999999998,0.01125,0.00371,0.01141,0.01086,0.00303,0.00303,0.0021899999999999997,0.01084
chrE3,32700000,32800000,0.00027,0.00891,0.00165,0.00847,0.008140000000000001,0.00187,0.0009,0.00065,0.00815
chrE3,32800000,32900000,0.0006799999999999999,0.00992,0.00195,0.01039,0.01034,0.00247,0.0028899999999999998,0.00255,0.010329999999999999
chrE3,32900000,33000000,0.00088,0.009559999999999999,0.0012,0.009609999999999999,0.00978,0.00164,0.00318,0.00283,0.009770000000000001
chrE3,33000000,33100000,0.00126,0.011890000000000001,0.00238,0.01209,0.01213,0.00213,0.00266,0.0023,0.01212
chrE3,33100000,33200000,0.00058,0.008190000000000001,0.00158,0.00838,0.00851,0.00055,0.00131,0.00115,0.00852
chrE3,33200000,33300000,0.00075,0.008790000000000001,0.0019100000000000002,0.009059999999999999,0.009170000000000001,0.00215,0.0019,0.00168,0.009170000000000001
chrE3,33300000,33400000,0.0006,0.01181,0.0031899999999999997,0.01157,0.01162,0.00173,0.00053,0.0005,0.01158
chrE3,33400000,33500000,5.9999999999999995e-05,0.01096,0.00176,0.0114,0.01146,0.00144,0.0016699999999999998,0.00141,0.01144
chrE3,33500000,33600000,0.0,0.01018,0.00162,0.0105,0.010409999999999999,0.0013800000000000002,0.0015400000000000001,0.00133,0.01038
chrE3,33600000,33700000,0.0,0.00944,0.00206,0.00975,0.00963,0.00235,0.0020800000000000003,0.0017800000000000001,0.00962
chrE3,33700000,33800000,0.0,0.01078,0.0026,0.010740000000000001,0.011040000000000001,0.00232,0.00256,0.00206,0.011040000000000001
chrE3,33800000,33900000,0.0,0.00895,0.00128,0.008740000000000001,0.00869,0.00049,0.0010199999999999999,0.00079,0.00868
chrE3,33900000,34000000,0.0,0.009290000000000001,0.0011300000000000001,0.009340000000000001,0.00908,0.0007,0.0009199999999999999,0.00072,0.00909
chrE3,34000000,34100000,0.0,0.009340000000000001,0.0013599999999999999,0.00945,0.00886,0.00085,0.00202,0.00172,0.008870000000000001
chrE3,34100000,34200000,0.0,0.0109,0.0016899999999999999,0.01115,0.011009999999999999,0.00145,0.001,0.00091,0.011009999999999999
chrE3,34200000,34300000,2e-05,0.01193,0.00224,0.011940000000000001,0.01154,0.00235,0.0034700000000000004,0.00294,0.01152
chrE3,34300000,34400000,1e-05,0.01067,0.0012699999999999999,0.01051,0.0106,0.0008699999999999999,0.00168,0.00135,0.010579999999999999
chrE3,34400000,34500000,0.0,0.01068,0.00134,0.01089,0.010409999999999999,0.00151,0.00235,0.00215,0.01043
chrE3,34500000,34600000,0.0,0.00943,0.00101,0.00957,0.00955,0.00268,0.0016699999999999998,0.00135,0.00954
chrE3,34600000,34700000,1e-05,0.00886,0.00106,0.00893,0.00897,0.00201,0.00278,0.00236,0.00896
chrE3,34700000,34800000,0.0,0.00855,0.00162,0.00867,0.00859,0.0015199999999999999,0.0015400000000000001,0.00125,0.00857
chrE3,34800000,34900000,0.0,0.008579999999999999,0.00125,0.00845,0.00851,0.00122,0.0021100000000000003,0.0017399999999999998,0.00853
chrE3,34900000,35000000,0.0,0.00743,0.00029,0.00755,0.00748,0.0009199999999999999,0.0006,0.00049,0.007490000000000001
chrE3,35000000,35100000,1e-05,0.007559999999999999,0.00045999999999999996,0.007690000000000001,0.00773,0.00151,0.00144,0.00125,0.00775
chrE3,35100000,35200000,0.0,0.00677,0.00133,0.0072900000000000005,0.0069,0.0009400000000000001,0.0009,0.00075,0.00692
chrE3,35200000,35300000,0.0,0.0061200000000000004,0.00124,0.00625,0.00624,0.00072,0.00131,0.00105,0.00625
chrE3,35300000,35400000,0.0,0.0051600000000000005,0.0009199999999999999,0.0054,0.0053,0.00016,0.00036,0.00033999999999999997,0.0053100000000000005
chrE3,35400000,35500000,0.0,0.00606,0.0005099999999999999,0.00605,0.006229999999999999,0.0009599999999999999,0.00031,0.00029,0.006229999999999999
chrE3,35500000,35600000,0.0,0.00685,0.00088,0.00687,0.0071,0.00159,0.00182,0.00156,0.0071
chrE3,35600000,35700000,0.0,0.00639,0.00066,0.006379999999999999,0.00645,0.00081,0.00161,0.0012699999999999999,0.00645
chrE3,35700000,35800000,0.0,0.00535,0.00013000000000000002,0.005520000000000001,0.0054,0.00151,0.00041,0.00037999999999999997,0.0054
chrE3,35800000,35900000,0.0,0.00642,0.0007099999999999999,0.00599,0.00647,0.0009,0.0006900000000000001,0.00066,0.006490000000000001
chrE3,35900000,36000000,0.0,0.006509999999999999,0.00109,0.00671,0.00671,0.00149,0.00053,0.00049,0.00671
chrE3,36000000,36100000,0.0,0.00542,0.00122,0.00555,0.00557,0.0009199999999999999,0.00112,0.00098,0.00557
chrE3,36100000,36200000,0.0,0.00592,0.00054,0.00591,0.00595,0.0009,0.00061,0.0005200000000000001,0.00594
chrE3,36200000,36300000,0.0,0.00576,0.00062,0.0057399999999999994,0.00587,0.00144,0.0019100000000000002,0.00162,0.00587
chrE3,36300000,36400000,0.0,0.0071,0.0027199999999999998,0.00717,0.00705,0.00249,0.00321,0.0029100000000000003,0.0070599999999999994
chrE3,36400000,36500000,0.0,0.00747,0.0020399999999999997,0.007529999999999999,0.007540000000000001,0.0010400000000000001,0.0017699999999999999,0.00155,0.007540000000000001
chrE3,36500000,36600000,0.0,0.006679999999999999,0.0019399999999999999,0.0068200000000000005,0.00686,0.00149,0.00148,0.0012900000000000001,0.00687
chrE3,36600000,36700000,0.0,0.0065,0.00108,0.0064,0.00642,0.00132,0.0010400000000000001,0.00086,0.00642
chrE3,36700000,36800000,0.0,0.0070599999999999994,0.00275,0.00701,0.00719,0.0027199999999999998,0.0012,0.00117,0.00719
chrE3,36800000,36900000,0.0,0.00713,0.0017399999999999998,0.007409999999999999,0.007240000000000001,0.00132,0.00121,0.00119,0.007240000000000001
chrE3,36900000,37000000,0.0,0.00698,0.00141,0.00704,0.007109999999999999,0.00162,0.00082,0.0007599999999999999,0.007109999999999999
chrE3,37000000,37100000,0.0,0.00576,0.0009699999999999999,0.0057799999999999995,0.00587,0.00075,0.0008699999999999999,0.00078,0.00588
chrE3,37100000,37200000,1e-05,0.006409999999999999,0.00193,0.0066,0.00611,0.0018,0.00063,0.0006799999999999999,0.00611
chrE3,37200000,37300000,0.0,0.008020000000000001,0.00143,0.00807,0.007890000000000001,0.00122,0.00072,0.00066,0.00788
chrE3,37300000,37400000,0.0,0.00662,0.00072,0.00659,0.0066099999999999996,0.00061,0.0009400000000000001,0.00079,0.0066
chrE3,37400000,37500000,0.0,0.007529999999999999,0.00158,0.00745,0.007379999999999999,0.0006900000000000001,0.00159,0.0013800000000000002,0.007379999999999999
chrE3,37500000,37600000,0.0,0.007409999999999999,0.00066,0.00743,0.00731,0.00033,0.0007,0.00065,0.00731
chrE3,37600000,37700000,0.0,0.006679999999999999,0.0015,0.00678,0.00671,0.0005099999999999999,0.00106,0.0010400000000000001,0.00671
chrE3,37700000,37800000,0.0,0.0061200000000000004,0.00118,0.00633,0.00605,0.0013800000000000002,0.00085,0.00075,0.00605
chrE3,37800000,37900000,0.0,0.0068200000000000005,0.00123,0.00689,0.00656,0.0007,0.00135,0.00105,0.00655
chrE3,37900000,38000000,0.0,0.00735,0.0016899999999999999,0.007109999999999999,0.0075,0.0016899999999999999,0.0009699999999999999,0.0007700000000000001,0.00747
chrE3,38000000,38100000,0.0,0.00688,0.0012,0.00703,0.0071,0.0017800000000000001,0.00015,0.00013000000000000002,0.0071
chrE3,38100000,38200000,1e-05,0.00968,0.00062,0.009559999999999999,0.00965,0.0008900000000000001,0.00059,0.00054,0.00966
chrE3,38200000,38300000,0.0,0.00805,0.0007700000000000001,0.00807,0.0077599999999999995,0.00086,0.00055,0.00045999999999999996,0.00775
chrE3,38300000,38400000,0.0,0.00998,0.00162,0.00996,0.00987,0.00119,0.0015,0.00135,0.00988
chrE3,38400000,38500000,0.0,0.01034,0.0016699999999999998,0.01042,0.0102,0.00212,0.00158,0.0011,0.0102
chrE3,38500000,38600000,0.0,0.00971,0.00151,0.00997,0.01007,0.00057,0.0019399999999999999,0.0015199999999999999,0.01004
chrE3,38600000,38700000,0.0,0.00972,0.0020800000000000003,0.00998,0.00988,0.00151,0.00143,0.00106,0.009859999999999999
chrE3,38700000,38800000,1e-05,0.01,0.00262,0.00979,0.00953,0.0020399999999999997,0.0030600000000000002,0.00263,0.00953
chrE3,38800000,38900000,0.0,0.00928,0.00176,0.00982,0.00854,0.0018800000000000002,0.00217,0.0017100000000000001,0.00855
chrE3,38900000,39000000,0.0,0.010320000000000001,0.00206,0.01057,0.009290000000000001,0.00128,0.00212,0.0016699999999999998,0.00927
chrE3,39000000,39100000,0.0,0.00975,0.00173,0.00988,0.00884,0.00143,0.00249,0.0019100000000000002,0.00883
chrE3,39100000,39200000,2.9999999999999997e-05,0.00981,0.0009,0.009859999999999999,0.00897,0.00185,0.00125,0.00106,0.00897
chrE3,39200000,39300000,0.0,0.0087,0.00074,0.008620000000000001,0.0079,0.0017699999999999999,0.00056,0.00044,0.0079
chrE3,39300000,39400000,0.0,0.00796,0.00186,0.00837,0.00806,0.0020800000000000003,0.00202,0.00168,0.00806
chrE3,39400000,39500000,0.0,0.009940000000000001,0.00141,0.01026,0.009309999999999999,0.0017,0.00139,0.00124,0.009309999999999999
chrE3,39500000,39600000,0.0,0.0069700000000000005,0.00162,0.0073,0.00628,0.00107,0.00139,0.0013,0.00628
chrE3,39600000,39700000,1e-05,0.00851,0.001,0.00855,0.00761,0.0008699999999999999,0.0012,0.00101,0.00759
chrE3,39700000,39800000,0.0,0.00941,0.00196,0.009640000000000001,0.008790000000000001,0.0012699999999999999,0.00196,0.00179,0.008790000000000001
chrE3,39800000,39900000,0.0,0.01036,0.0024100000000000002,0.01055,0.01025,0.0009199999999999999,0.00346,0.00277,0.01024
chrE3,39900000,40000000,0.0,0.00987,0.00183,0.009909999999999999,0.00936,0.00043,0.00176,0.00149,0.00936
chrE3,40000000,40100000,0.0,0.011340000000000001,0.00234,0.011609999999999999,0.01137,0.00074,0.0018399999999999998,0.0015300000000000001,0.01137
chrE3,40100000,40200000,0.0,0.01023,0.00252,0.01052,0.00885,0.00112,0.00185,0.00157,0.00886
chrE3,40200000,40300000,2.9999999999999997e-05,0.01043,0.00217,0.01094,0.00882,0.00091,0.0017699999999999999,0.0014,0.0088
chrE3,40300000,40400000,0.00058,0.00905,0.0039299999999999995,0.01043,0.010490000000000001,0.0033299999999999996,0.0038299999999999996,0.00277,0.01034
chrE3,40400000,40500000,0.0,0.0114,0.00186,0.012320000000000001,0.01027,0.0017399999999999998,0.0028899999999999998,0.00237,0.01026
chrE3,40500000,40600000,2.9999999999999997e-05,0.01084,0.0017800000000000001,0.01144,0.00892,0.00164,0.00299,0.00234,0.00889
chrE3,40600000,40700000,0.0,0.0119,0.00277,0.0122,0.010879999999999999,0.00212,0.00218,0.0018100000000000002,0.01086
chrE3,40700000,40800000,0.0,0.00997,0.00215,0.01037,0.00919,0.00146,0.0022,0.0018399999999999998,0.00913
chrE3,40800000,40900000,1e-05,0.0079,0.00185,0.00811,0.0071400000000000005,0.00124,0.00114,0.0010199999999999999,0.00716
chrE3,40900000,41000000,0.0,0.00863,0.0015199999999999999,0.00873,0.00822,0.0016300000000000002,0.00196,0.00159,0.0082
chrE3,41000000,41100000,0.0,0.008140000000000001,0.00161,0.00801,0.00783,0.00132,0.00162,0.00117,0.007809999999999999
chrE3,41100000,41200000,0.0,0.01094,0.00185,0.010790000000000001,0.00987,0.0010400000000000001,0.00116,0.00081,0.00984
chrE3,41200000,41300000,1e-05,0.00759,0.00298,0.00759,0.00718,0.0005,0.00339,0.0028399999999999996,0.00716
chrE3,41300000,41400000,0.0,0.01027,0.00147,0.01027,0.00998,0.00031,0.0015400000000000001,0.0013,0.00997
chrE3,41400000,41500000,,,,,,,,,
chrE3,41500000,41600000,,,,,,,,,
chrE2,0,100000,0.0001,0.005520000000000001,0.00063,0.0055,0.00533,9e-05,0.00039,0.0003,0.005370000000000001
chrE2,100000,200000,0.00035,0.006640000000000001,0.00045,0.00703,0.00707,0.00032,0.00062,0.0005099999999999999,0.0070799999999999995
chrE2,200000,300000,0.00037999999999999997,0.0068,0.001,0.00705,0.00675,0.00093,0.0009199999999999999,0.0008900000000000001,0.00674
chrE2,300000,400000,0.00022,0.00514,0.00067,0.00573,0.00561,0.00065,0.00047999999999999996,0.00045,0.0056
chrE2,400000,500000,0.00036,0.0055,0.0009699999999999999,0.0054,0.00539,0.0009599999999999999,0.00086,0.00062,0.00539
chrE2,500000,600000,0.00074,0.00632,0.00078,0.0063100000000000005,0.00643,0.0009,0.00128,0.00109,0.00643
chrE2,600000,700000,0.0012,0.007859999999999999,0.0018100000000000002,0.007659999999999999,0.00792,0.00162,0.0020800000000000003,0.00176,0.00787
chrE2,700000,800000,0.00016,0.00503,0.0007599999999999999,0.00509,0.00577,0.0006,0.00065,0.00044,0.00581
chrE2,800000,900000,0.00028,0.00646,0.0009,0.006229999999999999,0.00626,0.00055,0.0007099999999999999,0.00059,0.00626
chrE2,900000,1000000,0.00067,0.0071400000000000005,0.00081,0.007090000000000001,0.00734,0.0007700000000000001,0.00121,0.00088,0.00733
chrE2,1000000,1100000,0.00085,0.00734,0.00128,0.0074,0.00728,0.00036,0.00149,0.00099,0.0073
chrE2,1100000,1200000,0.00106,0.009470000000000001,0.00281,0.00958,0.00974,0.0012699999999999999,0.0017800000000000001,0.00145,0.009729999999999999
chrE2,1200000,1300000,0.0008,0.00875,0.0025,0.00845,0.008709999999999999,0.00133,0.00196,0.00183,0.00872
chrE2,1300000,1400000,0.0006799999999999999,0.00951,0.00203,0.0092,0.00913,0.00242,0.0021,0.0018800000000000002,0.00911
chrE2,1400000,1500000,0.00082,0.009770000000000001,0.00126,0.00988,0.0096,0.00056,0.002,0.0016699999999999998,0.00957
chrE2,1500000,1600000,0.0011,0.00952,0.00259,0.01017,0.009890000000000001,0.00267,0.00218,0.00164,0.009859999999999999
chrE2,1600000,1700000,0.00146,0.01029,0.0031899999999999997,0.01013,0.01054,0.0019199999999999998,0.00292,0.00249,0.0106
chrE2,1700000,1800000,0.00037999999999999997,0.01072,0.00283,0.010490000000000001,0.01026,0.00158,0.00218,0.0014,0.010329999999999999
chrE2,1800000,1900000,0.00053,0.00894,0.00081,0.00896,0.00899,0.00168,0.00106,0.0008300000000000001,0.00898
chrE2,1900000,2000000,0.00114,0.008190000000000001,0.00156,0.00788,0.007809999999999999,0.00065,0.00164,0.0014,0.0078
chrE2,2000000,2100000,0.0009400000000000001,0.0098,0.00156,0.00952,0.00981,0.00162,0.00108,0.00118,0.00983
chrE2,2100000,2200000,0.00032,0.00881,0.00116,0.008709999999999999,0.00875,0.00064,0.00112,0.00082,0.00875
chrE2,2200000,2300000,0.00037999999999999997,0.010190000000000001,0.0008300000000000001,0.009909999999999999,0.01,0.0008300000000000001,0.00107,0.0008900000000000001,0.00999
chrE2,2300000,2400000,0.0009699999999999999,0.00822,0.0020800000000000003,0.00806,0.00805,0.00221,0.0037700000000000003,0.0030600000000000002,0.00807
chrE2,2400000,2500000,0.00088,0.0101,0.0017,0.009940000000000001,0.00952,9e-05,0.00251,0.00186,0.0095
chrE2,2500000,2600000,0.00099,0.01001,0.00218,0.01026,0.00998,0.0023,0.00255,0.0022600000000000003,0.010020000000000001
chrE2,2600000,2700000,0.00064,0.00997,0.00088,0.009859999999999999,0.01038,0.00119,0.0015199999999999999,0.00125,0.0104
chrE2,2700000,2800000,0.00031,0.00866,0.0016,0.00831,0.008709999999999999,0.0025800000000000003,0.00047000000000000004,0.00037999999999999997,0.00873
chrE2,2800000,2900000,0.00039,0.00822,0.00074,0.0084,0.00773,0.00027,0.0006799999999999999,0.00047000000000000004,0.00775
chrE2,2900000,3000000,0.00047000000000000004,0.007690000000000001,0.00114,0.00796,0.0069,0.00081,0.00156,0.0012900000000000001,0.0069299999999999995
chrE2,3000000,3100000,0.00073,0.00665,0.0013599999999999999,0.00687,0.00601,0.00093,0.00151,0.00098,0.00601
chrE2,3100000,3200000,0.00065,0.008,0.00123,0.008159999999999999,0.00725,0.00088,0.00146,0.0010400000000000001,0.007259999999999999
chrE2,3200000,3300000,0.00021,0.00885,0.00195,0.00882,0.007909999999999999,0.00164,0.0012699999999999999,0.00107,0.00785
chrE2,3300000,3400000,0.00081,0.009059999999999999,0.00112,0.00937,0.00864,0.00299,0.00268,0.00228,0.00863
chrE2,3400000,3500000,0.00159,0.007909999999999999,2e-05,0.00782,0.00787,0.00285,0.00358,0.003,0.0079
chrE2,3500000,3600000,0.00025,0.0069900000000000006,0.00049,0.00728,0.00707,0.00079,0.00118,0.0009199999999999999,0.0071
chrE2,3600000,3700000,0.00061,0.01086,0.0010400000000000001,0.01052,0.01098,0.0022199999999999998,0.0019,0.0013800000000000002,0.01094
chrE2,3700000,3800000,0.00065,0.00722,0.00081,0.007520000000000001,0.006809999999999999,0.00107,0.0012900000000000001,0.00103,0.006809999999999999
chrE2,3800000,3900000,0.00121,0.0107,0.00316,0.01045,0.01078,0.0020399999999999997,0.00256,0.00231,0.010759999999999999
chrE2,3900000,4000000,0.0008900000000000001,0.00895,0.0008300000000000001,0.0089,0.008620000000000001,0.00114,0.0021899999999999997,0.00158,0.00861
chrE2,4000000,4100000,0.0004,0.009000000000000001,0.0013800000000000002,0.0089,0.008320000000000001,0.0008900000000000001,0.0011300000000000001,0.00091,0.00831
chrE2,4100000,4200000,0.00085,0.010709999999999999,0.0027600000000000003,0.01054,0.010459999999999999,0.00223,0.00234,0.00186,0.01042
chrE2,4200000,4300000,0.0016300000000000002,0.00979,0.00193,0.0094,0.0096,0.00267,0.00398,0.00314,0.009590000000000001
chrE2,4300000,4400000,0.0009199999999999999,0.01047,0.00155,0.01022,0.01064,0.0014199999999999998,0.0008900000000000001,0.0006900000000000001,0.01064
chrE2,4400000,4500000,0.0010199999999999999,0.00949,0.0013599999999999999,0.00907,0.00944,0.00061,0.0015,0.00118,0.00942
chrE2,4500000,4600000,0.0009,0.00866,0.0009199999999999999,0.00922,0.00922,0.0013,0.00165,0.00139,0.00923
chrE2,4600000,4700000,0.00085,0.00801,0.0016300000000000002,0.0083,0.00875,0.00233,0.0035399999999999997,0.00238,0.00873
chrE2,4700000,4800000,,0.00391,0.0015,0.00398,0.0045,0.00286,0.00227,0.00158,0.0044399999999999995
chrE2,4800000,4900000,0.00065,0.00475,0.0008699999999999999,0.005,0.00491,0.00064,0.00228,0.00164,0.0049
chrE2,4900000,5000000,0.00105,0.005370000000000001,0.00093,0.00541,0.00584,0.0018899999999999998,0.0028399999999999996,0.00235,0.00581
chrE2,5000000,5100000,0.0012699999999999999,0.0041600000000000005,0.0028899999999999998,0.00466,0.00485,0.00243,0.00337,0.00255,0.0047799999999999995
chrE2,5100000,5200000,0.00099,0.005679999999999999,0.00213,0.00595,0.0057799999999999995,0.0023,0.0027,0.0019100000000000002,0.0057799999999999995
chrE2,5200000,5300000,0.00063,0.00805,0.00141,0.00815,0.0089,0.0019100000000000002,0.0016899999999999999,0.00121,0.00889
chrE2,5300000,5400000,0.00062,0.00701,0.00149,0.007540000000000001,0.00732,0.00149,0.00141,0.00114,0.00733
chrE2,5400000,5500000,0.00105,0.0061200000000000004,0.00228,0.006,0.006490000000000001,0.00245,0.00309,0.00197,0.006520000000000001
chrE2,5500000,5600000,0.00115,0.00722,0.0034799999999999996,0.00685,0.00827,0.0030800000000000003,0.0034700000000000004,0.00267,0.00815
chrE2,5600000,5700000,0.0019399999999999999,0.0087,0.0032,0.00882,0.00909,0.00296,0.0041600000000000005,0.00324,0.00913
chrE2,5700000,5800000,0.0008900000000000001,0.009309999999999999,0.0022600000000000003,0.0088,0.00927,0.0011099999999999999,0.00218,0.0017800000000000001,0.009290000000000001
chrE2,5800000,5900000,0.00016999999999999999,0.00584,0.00064,0.00587,0.00585,0.00036,0.00063,0.00028,0.00587
chrE2,5900000,6000000,0.00106,0.00757,0.00242,0.007640000000000001,0.00805,0.0025,0.0026,0.00207,0.008020000000000001
