Chromosome,Start,Stop,Pammi,Geoffroy,CatIII,Pampas,LilBub,Tigrina
chrB2,105300000,105400000,0.00236,0.01963,0.0021,0.019790000000000002,0.00451,0.01935
chrB2,105400000,105500000,0.00185,0.01729,0.00366,0.01781,0.00278,0.01745
chrB2,105500000,105600000,0.0009400000000000001,0.01701,0.00372,0.01711,0.00217,0.01696
chrB2,105600000,105700000,0.00125,0.01806,0.00395,0.01782,0.0031100000000000004,0.01821
chrB2,105700000,105800000,0.00131,0.01619,0.0015400000000000001,0.01665,0.00297,0.016130000000000002
chrB2,105800000,105900000,0.0019399999999999999,0.01797,0.0024,0.01764,0.00358,0.01791
chrB2,105900000,106000000,0.00125,0.01703,0.00295,0.01738,0.00323,0.01732
chrB2,106000000,106100000,0.0015,0.0171,0.00257,0.01707,0.00274,0.01712
chrB2,106100000,106200000,0.0017100000000000001,0.014530000000000001,0.00256,0.01485,0.0033399999999999997,0.01459
chrB2,106200000,106300000,0.00172,0.01769,0.00403,0.017740000000000002,0.00413,0.017669999999999998
chrB2,106300000,106400000,0.00233,0.01835,0.00243,0.01898,0.0037600000000000003,0.01784
chrB2,106400000,106500000,0.0021100000000000003,0.01734,0.00402,0.017730000000000003,0.0026899999999999997,0.01759
chrB2,106500000,106600000,0.0018800000000000002,0.01487,0.0025800000000000003,0.014709999999999999,0.00255,0.014980000000000002
chrB2,106600000,106700000,0.0009199999999999999,0.014209999999999999,0.00225,0.01505,0.0021899999999999997,0.014230000000000001
chrB2,106700000,106800000,0.0019,0.01668,0.00321,0.01704,0.00395,0.01694
chrB2,106800000,106900000,0.0013,0.01372,0.0024100000000000002,0.013919999999999998,0.00212,0.01371
chrB2,106900000,107000000,0.00085,0.013619999999999998,0.0022600000000000003,0.013519999999999999,0.00268,0.013890000000000001
chrB2,107000000,107100000,0.00085,0.014130000000000002,0.00168,0.01431,0.0019100000000000002,0.014130000000000002
chrB2,107100000,107200000,0.00125,0.01425,0.0028,0.01465,0.0025399999999999997,0.01406
chrB2,107200000,107300000,0.00132,0.01401,0.00242,0.01454,0.00253,0.0142
chrB2,107300000,107400000,0.0013599999999999999,0.01469,0.00218,0.014730000000000002,0.0029,0.01463
chrB2,107400000,107500000,0.0017100000000000001,0.01494,0.0027600000000000003,0.01475,0.00274,0.01475
chrB2,107500000,107600000,0.00237,0.01345,0.00337,0.01375,0.0030399999999999997,0.01354
chrB2,107600000,107700000,0.00112,0.01411,0.0022600000000000003,0.0148,0.00128,0.0141
chrB2,107700000,107800000,0.00292,0.015080000000000001,0.00296,0.015519999999999999,0.0022600000000000003,0.01518
chrB2,107800000,107900000,0.0014,0.015390000000000001,0.00145,0.015380000000000001,0.00248,0.0155
chrB2,107900000,108000000,0.00223,0.017730000000000003,0.00203,0.01765,0.00386,0.01762
chrB2,108000000,108100000,0.00251,0.016669999999999997,0.00256,0.01653,0.00296,0.01668
chrB2,108100000,108200000,0.0015300000000000001,0.01555,0.00228,0.01574,0.00294,0.015319999999999999
chrB2,108200000,108300000,0.0017100000000000001,0.0176,0.00283,0.01728,0.00292,0.017509999999999998
chrB2,108300000,108400000,0.00316,0.01611,0.00374,0.016059999999999998,0.0051,0.016
chrB2,108400000,108500000,0.00207,0.017169999999999998,0.00386,0.01696,0.0037700000000000003,0.017240000000000002
chrB2,108500000,108600000,0.0008300000000000001,0.015059999999999999,0.0018,0.015280000000000002,0.0027,0.015280000000000002
chrB2,108600000,108700000,0.00122,0.013619999999999998,0.0009599999999999999,0.013869999999999999,0.00329,0.0135
chrB2,108700000,108800000,0.00238,0.013930000000000001,0.00099,0.01432,0.0030399999999999997,0.01415
chrB2,108800000,108900000,0.0019399999999999999,0.0162,0.00058,0.01618,0.00246,0.01583
chrB2,108900000,109000000,0.0022199999999999998,0.01535,0.00143,0.01556,0.0033299999999999996,0.01542
chrB2,109000000,109100000,0.0017699999999999999,0.013969999999999998,0.00175,0.01404,0.00185,0.013930000000000001
chrB2,109100000,109200000,0.00279,0.01662,0.00281,0.01609,0.00262,0.01654
chrB2,109200000,109300000,0.0023899999999999998,0.01596,0.00242,0.01616,0.00175,0.016130000000000002
chrB2,109300000,109400000,0.00266,0.0144,0.003,0.014419999999999999,0.00294,0.014119999999999999
chrB2,109400000,109500000,0.00279,0.01563,0.0026,0.01611,0.00285,0.01587
chrB2,109500000,109600000,0.0022600000000000003,0.014719999999999999,0.00293,0.01487,0.0036,0.014740000000000001
chrB2,109600000,109700000,0.0028699999999999997,0.015030000000000002,0.00257,0.01521,0.0022600000000000003,0.01486
chrB2,109700000,109800000,0.0016899999999999999,0.01522,0.00187,0.01523,0.00225,0.015040000000000001
chrB2,109800000,109900000,0.0009,0.01319,0.00322,0.01319,0.00213,0.01321
chrB2,109900000,110000000,0.00124,0.013069999999999998,0.0012699999999999999,0.01342,0.0012699999999999999,0.0128
chrB2,110000000,110100000,0.00233,0.0148,0.00199,0.01492,0.00233,0.015009999999999999
chrB2,110100000,110200000,0.0032600000000000003,0.01518,0.0026899999999999997,0.014730000000000002,0.00271,0.014530000000000001
chrB2,110200000,110300000,0.0039,0.01695,0.00506,0.01745,0.00344,0.01697
chrB2,110300000,110400000,0.00297,0.015340000000000001,0.00263,0.014980000000000002,0.00248,0.01551
chrB2,110400000,110500000,0.0028699999999999997,0.01609,0.0023899999999999998,0.01665,0.00345,0.01614
chrB2,110500000,110600000,0.0021899999999999997,0.01609,0.0029100000000000003,0.015969999999999998,0.0022600000000000003,0.01591
chrB2,110600000,110700000,0.00302,0.01615,0.00339,0.01669,0.003,0.0161
chrB2,110700000,110800000,0.00406,0.01704,0.0038200000000000005,0.01699,0.00381,0.016980000000000002
chrB2,110800000,110900000,0.00317,0.015280000000000002,0.0029,0.015819999999999997,0.00313,0.015609999999999999
chrB2,110900000,111000000,0.00172,0.01505,0.0017699999999999999,0.01547,0.0016899999999999999,0.01511
chrB2,111000000,111100000,0.00359,0.015119999999999998,0.00301,0.015619999999999998,0.0033799999999999998,0.015080000000000001
chrB2,111100000,111200000,0.00323,0.01505,0.00301,0.01564,0.00286,0.01511
chrB2,111200000,111300000,0.00126,0.01618,0.00158,0.01642,0.0016,0.01636
chrB2,111300000,111400000,0.0027199999999999998,0.01475,0.00252,0.015040000000000001,0.00237,0.014459999999999999
chrB2,111400000,111500000,0.0013,0.01622,0.00213,0.0168,0.00212,0.01634
chrB2,111500000,111600000,0.0032600000000000003,0.01734,0.00318,0.01741,0.00312,0.01733
chrB2,111600000,111700000,0.00301,0.016669999999999997,0.00268,0.01675,0.00288,0.016280000000000003
chrB2,111700000,111800000,0.0013599999999999999,0.016309999999999998,2e-05,0.01615,0.0014199999999999998,0.01617
chrB2,111800000,111900000,0.0029100000000000003,0.01461,2.9999999999999997e-05,0.01516,0.00307,0.014709999999999999
chrB2,111900000,112000000,0.0015,0.01583,0.0009,0.01547,0.00165,0.016040000000000002
chrB2,112000000,112100000,0.00212,0.01568,0.0021899999999999997,0.01547,0.00198,0.01551
chrB2,112100000,112200000,0.00399,0.016319999999999998,0.00244,0.01616,0.00374,0.0166
chrB2,112200000,112300000,0.00253,0.01566,0.0029,0.01535,0.0028699999999999997,0.01565
chrB2,112300000,112400000,0.003,0.01622,0.00267,0.017159999999999998,0.00223,0.01635
chrB2,112400000,112500000,0.00449,0.017269999999999997,0.0030399999999999997,0.01786,0.00207,0.017240000000000002
chrB2,112500000,112600000,0.0034200000000000003,0.017759999999999998,0.0020800000000000003,0.01756,0.0018899999999999998,0.017230000000000002
chrB2,112600000,112700000,0.0034100000000000003,0.01725,0.0031,0.01719,0.00345,0.0171
chrB2,112700000,112800000,0.00298,0.015009999999999999,0.00123,0.015090000000000001,8e-05,0.01491
chrB2,112800000,112900000,0.00205,0.014740000000000001,0.0008900000000000001,0.01457,0.00062,0.014459999999999999
chrB2,112900000,113000000,0.00324,0.0152,0.0029,0.01556,0.00128,0.01492
chrB2,113000000,113100000,0.00299,0.01612,0.00274,0.01674,0.00144,0.016069999999999997
chrB2,113100000,113200000,0.00312,0.01494,0.00282,0.01439,0.0014,0.01489
chrB2,113200000,113300000,0.00318,0.014169999999999999,0.00285,0.013819999999999999,0.0012,0.01371
chrB2,113300000,113400000,0.0020800000000000003,0.013430000000000001,0.00224,0.01325,0.00215,0.01347
chrB2,113400000,113500000,0.00252,0.01281,0.0019199999999999998,0.01312,0.00158,0.013080000000000001
chrB2,113500000,113600000,0.0038399999999999997,0.01439,0.00372,0.01475,0.0017699999999999999,0.014159999999999999
chrB2,113600000,113700000,0.00313,0.01683,0.00349,0.01595,0.00119,0.01671
chrB2,113700000,113800000,0.0018899999999999998,0.01369,0.00195,0.01406,0.0014,0.013569999999999999
chrB2,113800000,113900000,0.00182,0.013630000000000001,0.00198,0.014530000000000001,0.00119,0.01372
chrB2,113900000,114000000,0.0018399999999999998,0.012759999999999999,0.00305,0.01325,0.00235,0.013069999999999998
chrB2,114000000,114100000,0.00236,0.013219999999999999,0.00228,0.013619999999999998,0.00165,0.013380000000000001
chrB2,114100000,114200000,0.00225,0.0142,0.00249,0.01405,0.00215,0.014369999999999999
chrB2,114200000,114300000,0.00282,0.0145,0.00263,0.014740000000000001,0.0022199999999999998,0.014780000000000001
chrB2,114300000,114400000,0.00238,0.01395,0.00214,0.01433,0.0017100000000000001,0.01384
chrB2,114400000,114500000,0.0024,0.01573,0.00197,0.01583,0.00183,0.01583
chrB2,114500000,114600000,0.0031899999999999997,0.01813,0.0035299999999999997,0.018009999999999998,0.00346,0.01817
chrB2,114600000,114700000,0.00359,0.01671,0.0043,0.01699,0.00321,0.0153
chrB2,114700000,114800000,0.0034100000000000003,0.01519,0.003,0.01521,0.0033299999999999996,0.0155
chrB2,114800000,114900000,0.00426,0.015119999999999998,0.0034,0.0153,0.0038,0.01519
chrB2,114900000,115000000,0.00299,0.015090000000000001,0.00266,0.01583,0.00238,0.015280000000000002
chrB2,115000000,115100000,0.0028699999999999997,0.015580000000000002,0.0033200000000000005,0.01585,0.00299,0.0155
chrB2,115100000,115200000,0.00193,0.016319999999999998,0.00298,0.0164,0.00303,0.0162
chrB2,115200000,115300000,0.0034100000000000003,0.01571,0.0033299999999999996,0.01576,0.00247,0.01585
chrB2,115300000,115400000,0.00352,0.01591,0.0028399999999999996,0.01617,0.0022600000000000003,0.01569
chrB2,115400000,115500000,0.0028,0.016980000000000002,0.00285,0.01656,0.00277,0.01695
chrB2,115500000,115600000,0.00328,0.014669999999999999,0.0027199999999999998,0.01436,0.0030800000000000003,0.01445
chrB2,115600000,115700000,0.00235,0.0165,0.0027300000000000002,0.01626,0.00268,0.016380000000000002
chrB2,115700000,115800000,0.00057,0.01787,0.00398,0.0182,0.0019399999999999999,0.018009999999999998
chrB2,115800000,115900000,0.00156,0.017159999999999998,0.0048200000000000005,0.01744,0.00186,0.01728
chrB2,115900000,116000000,0.00126,0.0172,0.00277,0.017240000000000002,0.00139,0.01729
chrB2,116000000,116100000,0.00164,0.017509999999999998,0.00293,0.01775,0.00112,0.01753
chrB2,116100000,116200000,0.00103,0.01612,0.00235,0.016669999999999997,0.0015400000000000001,0.01623
chrB2,116200000,116300000,0.00134,0.01825,0.00228,0.01839,0.00277,0.018340000000000002
chrB2,116300000,116400000,0.00264,0.0171,0.00413,0.01741,0.00373,0.01733
chrB2,116400000,116500000,0.00331,0.01654,0.0029,0.01648,0.0030600000000000002,0.0164
chrB2,116500000,116600000,0.00312,0.01726,0.00312,0.01729,0.0028699999999999997,0.0172
chrB2,116600000,116700000,0.0025,0.01672,0.00232,0.01669,0.0020399999999999997,0.01587
chrB2,116700000,116800000,0.0032,0.017669999999999998,0.00185,0.017269999999999997,0.0032700000000000003,0.01734
chrB2,116800000,116900000,0.00298,0.01617,0.00312,0.01619,0.0031100000000000004,0.0161
chrB2,116900000,117000000,0.0043100000000000005,0.01805,0.004520000000000001,0.01815,0.00366,0.01806
chrB2,117000000,117100000,0.00132,0.01794,0.00202,0.01815,0.0025800000000000003,0.01794
chrB2,117100000,117200000,0.00391,0.018580000000000003,0.0053100000000000005,0.01873,0.00439,0.018690000000000002
chrB2,117200000,117300000,0.00336,0.0167,0.0034100000000000003,0.01684,0.00331,0.016880000000000003
chrB2,117300000,117400000,0.00375,0.01846,0.00365,0.018580000000000003,0.00343,0.01859
chrB2,117400000,117500000,0.00473,0.01932,0.0034799999999999996,0.01914,0.0037799999999999995,0.01944
chrB2,117500000,117600000,0.00315,0.019780000000000002,0.0037600000000000003,0.01976,0.00281,0.02002
chrB2,117600000,117700000,0.00349,0.0176,0.0033299999999999996,0.018119999999999997,0.0044,0.017519999999999997
chrB2,117700000,117800000,0.00314,0.01874,0.00274,0.01898,0.003,0.019119999999999998
chrB2,117800000,117900000,0.0038799999999999998,0.01786,0.00365,0.01781,0.0037,0.017759999999999998
chrB2,117900000,118000000,0.00229,0.01769,0.0033200000000000005,0.017730000000000003,0.00298,0.017740000000000002
chrB2,118000000,118100000,0.00345,0.0176,0.00352,0.01778,0.0038399999999999997,0.01755
chrB2,118100000,118200000,0.00374,0.01798,0.00215,0.01788,0.00417,0.017740000000000002
chrB2,118200000,118300000,0.0035700000000000003,0.0191,0.00302,0.018869999999999998,0.00249,0.018680000000000002
chrB2,118300000,118400000,0.00145,0.018009999999999998,0.0035600000000000002,0.01856,0.00143,0.01856
chrB2,118400000,118500000,0.00396,0.01524,0.0030800000000000003,0.01586,0.0037600000000000003,0.015309999999999999
chrB2,118500000,118600000,0.00414,0.0177,0.00172,0.01765,0.00358,0.01756
chrB2,118600000,118700000,0.00257,0.01763,0.00331,0.01734,0.00486,0.017830000000000002
chrB2,118700000,118800000,0.00105,0.016669999999999997,0.00458,0.01687,0.0035600000000000002,0.0168
chrB2,118800000,118900000,0.00121,0.01756,0.00351,0.01744,0.0028,0.01741
chrB2,118900000,119000000,0.00128,0.01795,0.00367,0.01761,0.0022600000000000003,0.018080000000000002
chrB2,119000000,119100000,0.0022,0.01911,0.0018899999999999998,0.019430000000000003,0.00232,0.01909
chrB2,119100000,119200000,0.00164,0.01829,0.00165,0.01838,0.0016,0.018330000000000003
chrB2,119200000,119300000,0.00213,0.02094,0.00371,0.02113,0.00228,0.021159999999999998
chrB2,119300000,119400000,0.00243,0.020919999999999998,0.00475,0.02078,0.0042899999999999995,0.02096
chrB2,119400000,119500000,0.0029100000000000003,0.01906,0.0027199999999999998,0.01925,0.00303,0.019190000000000002
chrB2,119500000,119600000,0.0049299999999999995,0.02162,0.00302,0.02169,0.00315,0.02143
chrB2,119600000,119700000,0.00475,0.02005,0.005529999999999999,0.020919999999999998,0.00424,0.02058
chrB2,119700000,119800000,0.00385,0.02086,0.00412,0.020659999999999998,0.00436,0.02106
chrB2,119800000,119900000,0.00415,0.02101,0.00442,0.0212,0.0036200000000000004,0.02096
chrB2,119900000,120000000,0.00406,0.019469999999999998,0.00441,0.02014,0.0033200000000000005,0.0195
chrB2,120000000,120100000,0.00454,0.02084,0.0045899999999999995,0.021,0.0042,0.02087
chrB2,120100000,120200000,0.00298,0.022090000000000002,0.00464,0.021330000000000002,0.00221,0.02154
chrB2,120200000,120300000,0.0027300000000000002,0.020059999999999998,0.00524,0.02036,0.00344,0.020130000000000002
chrB2,120300000,120400000,0.00426,0.023790000000000002,0.00614,0.023469999999999998,0.00506,0.02345
chrB2,120400000,120500000,0.00495,0.01999,0.00573,0.02026,0.00477,0.019969999999999998
chrB2,120500000,120600000,0.00417,0.021519999999999997,0.00454,0.02107,0.00477,0.0215
chrB2,120600000,120700000,0.0026,0.0216,0.00526,0.022000000000000002,0.0046700000000000005,0.02167
chrB2,120700000,120800000,0.0033299999999999996,0.022000000000000002,0.00344,0.02286,0.0039700000000000004,0.02238
chrB2,120800000,120900000,0.0036799999999999997,0.02201,0.00318,0.02249,0.00457,0.02248
chrB2,120900000,121000000,0.00604,0.024569999999999998,0.005220000000000001,0.02478,0.0038799999999999998,0.0246
chrB2,121000000,121100000,0.0061200000000000004,0.02286,0.00563,0.02334,0.0066,0.02329
chrB2,121100000,121200000,0.00499,0.02385,0.0056700000000000006,0.023790000000000002,0.0044,0.0238
chrB2,121200000,121300000,0.00492,0.02301,0.0022600000000000003,0.02316,0.0037,0.0229
chrB2,121300000,121400000,0.00627,0.02343,0.00587,0.02418,0.0034200000000000003,0.02334
chrB2,121400000,121500000,0.0043,0.01577,0.00418,0.01584,0.0019399999999999999,0.015619999999999998
chrB2,121500000,121600000,0.00385,0.018680000000000002,0.00513,0.0183,0.00323,0.01863
chrB2,121600000,121700000,0.00375,0.01636,0.0028899999999999998,0.01651,0.00227,0.016390000000000002
chrB2,121700000,121800000,0.00394,0.016130000000000002,0.00344,0.01594,0.0036899999999999997,0.01634
chrB2,121800000,121900000,0.0031100000000000004,0.01665,0.00262,0.01659,0.00344,0.01655
chrB2,121900000,122000000,0.00344,0.01602,0.00317,0.01601,0.00395,0.01593
chrB2,122000000,122100000,0.00238,0.0155,0.0029100000000000003,0.01563,0.0035,0.015430000000000001
chrB2,122100000,122200000,0.0029100000000000003,0.01542,0.0029100000000000003,0.01583,0.00365,0.01542
chrB2,122200000,122300000,0.00442,0.01791,0.00396,0.01798,0.00518,0.01799
chrB2,122300000,122400000,0.0043100000000000005,0.01772,0.00292,0.01804,0.00394,0.0178
chrB2,122400000,122500000,0.00264,0.01581,0.00364,0.01595,0.00232,0.01566
chrB2,122500000,122600000,0.0024,0.014980000000000002,0.0033399999999999997,0.01511,0.00117,0.01461
chrB2,122600000,122700000,0.0038399999999999997,0.01712,0.0034,0.01685,0.00268,0.01733
chrB2,122700000,122800000,0.00164,0.01848,0.00364,0.01821,0.00203,0.01847
chrB2,122800000,122900000,0.00301,0.018680000000000002,0.00404,0.01854,0.00203,0.0185
chrB2,122900000,123000000,0.00414,0.0171,0.00427,0.01765,0.0045,0.01737
chrB2,123000000,123100000,0.00262,0.017580000000000002,0.004220000000000001,0.01761,0.0042,0.01799
chrB2,123100000,123200000,0.00365,0.01652,0.005220000000000001,0.016390000000000002,0.00472,0.01645
chrB2,123200000,123300000,0.00605,0.02198,0.00323,0.02171,0.00515,0.021730000000000003
chrB2,123300000,123400000,0.00502,0.02094,0.0035700000000000003,0.02086,0.00433,0.0207
chrB2,123400000,123500000,0.0028899999999999998,0.022269999999999998,0.0052,0.021830000000000002,0.0039299999999999995,0.0221
chrB2,123500000,123600000,0.00579,0.02374,0.00619,0.02371,0.006,0.023780000000000003
chrB2,123600000,123700000,0.00399,0.02178,0.0053,0.02201,0.00517,0.02192
chrB2,123700000,123800000,0.0054399999999999995,0.023780000000000003,0.00572,0.02316,0.0048,0.023530000000000002
chrB2,123800000,123900000,0.00465,0.02143,0.0052,0.02167,0.0047799999999999995,0.021169999999999998
chrB2,123900000,124000000,0.00504,0.02181,0.00465,0.02204,0.0043,0.02156
chrB2,124000000,124100000,0.00563,0.02263,0.0044,0.02336,0.00483,0.02284
chrB2,124100000,124200000,0.00428,0.02342,0.00573,0.023280000000000002,0.00409,0.02344
chrB2,124200000,124300000,0.00301,0.0215,0.0027600000000000003,0.02181,0.00351,0.02168
chrB2,124300000,124400000,0.00519,0.0217,0.00466,0.022090000000000002,0.00555,0.0217
chrB2,124400000,124500000,0.00187,0.022940000000000002,0.0058,0.023209999999999998,0.0007,0.022609999999999998
chrB2,124500000,124600000,0.0027,0.01985,0.0049700000000000005,0.02023,0.00018,0.01977
chrB2,124600000,124700000,0.0039299999999999995,0.02078,0.0036299999999999995,0.02169,0.00426,0.02112
chrB2,124700000,124800000,0.00487,0.020030000000000003,0.00447,0.020130000000000002,0.005379999999999999,0.02001
chrB2,124800000,124900000,0.00244,0.019459999999999998,0.00277,0.01957,0.00455,0.01958
chrB2,124900000,125000000,0.00139,0.016319999999999998,0.00282,0.01656,0.00282,0.01605
chrB2,125000000,125100000,0.00299,0.01965,0.005,0.01966,0.00198,0.019469999999999998
